0. loanContract_id, 1. principal, 2. startingPrincipal, 3. duration, 4. payment, 5. yearlyInterestRate (%), 6. isNonPerforming, 7. nNonPerformingPeriods, 8. adjustedFirstWageForFirstMember, 9. year_of_issuance, 10. -, 11. nMonthsInterestPeriod, 12. periodOfLastInterestCalculation
5465,1369217.7590825185,2.7384355181650344E7,228,1141078.2462739332,5.0,0,0,391205.0740235764,2017,0.0,240,-1
5466,1440697.2159933236,2.8813944319866445E7,228,1200647.7725931422,5.0,0,0,411627.7759980921,2017,0.0,240,-1
5467,245512.3881685207,4910247.76337041,228,204605.03340066381,5.0,0,0,70146.39661957728,2017,0.0,240,-1
5468,989158.5001135273,1.9783170002270527E7,228,824344.5858844387,5.0,0,0,282616.7143181504,2017,0.0,240,-1
5469,2046254.7249658462,4.0925094499316886E7,228,1705307.0904940388,5.0,0,0,584644.2071330984,2017,0.0,240,-1
5470,2074643.3183482247,4.149286636696446E7,228,1728965.5671213465,5.0,0,0,592755.233813778,2017,0.0,240,-1
5471,1728554.9916841616,3.45710998336832E7,228,1440542.5911366264,5.0,0,0,493872.8547669029,2017,0.0,240,-1
5472,512073.3834949795,1.0241467669899581E7,228,426751.5481201085,5.0,0,0,146306.68099856545,2017,0.0,240,-1
5473,2090628.5353255183,4.181257070651033E7,228,1742287.3219947135,5.0,0,0,597322.4386644333,2017,0.0,240,-1
5474,2318532.0098450547,4.637064019690105E7,228,1932217.4447231437,5.0,0,0,662437.7170985866,2017,0.0,240,-1
5475,784539.7855823915,1.5690795711647816E7,228,653819.5087860606,5.0,0,0,224154.2244521117,2017,0.0,240,-1
5476,835676.9378058247,1.671353875611648E7,228,696436.1719073879,5.0,0,0,238764.83937309257,2017,0.0,240,-1
5477,1684655.2125965967,3.3693104251931906E7,228,1403957.4076617805,5.0,0,0,481330.0607418844,2017,0.0,240,-1
5478,698207.5668737314,1.3964151337474616E7,228,581871.9927189114,5.0,0,0,199487.87624963737,2017,0.0,240,-1
5479,2031685.2923124104,4.063370584624817E7,228,1693165.2214954006,5.0,0,0,580481.5120892596,2017,0.0,240,-1
5480,2577630.0828359514,5.1552601656718984E7,228,2148144.5116781597,5.0,0,0,736465.7379531284,2017,0.0,240,-1
5481,854410.5695754912,1.708821139150981E7,228,712048.3997975641,5.0,0,0,244117.30559299726,2017,0.0,240,-1
5482,1595903.0849555181,3.1918061699110337E7,228,1329993.1886834763,5.0,0,0,455972.3099872906,2017,0.0,240,-1
5483,1213946.7997689093,2.4278935995378166E7,228,1011678.5852079198,5.0,0,0,346841.94279111666,2017,0.0,240,-1
5484,1306693.8547959628,2.6133877095919233E7,228,1088972.0954588074,5.0,0,0,373341.1013702748,2017,0.0,240,-1
5485,1761621.2142253453,3.523242428450687E7,228,1468099.3088156902,5.0,0,0,503320.34692152677,2017,0.0,240,-1
5486,1355680.2735283677,2.711360547056733E7,228,1129796.3810099012,5.0,0,0,387337.22100810474,2017,0.0,240,-1
5487,672193.1694046289,1.3443863388092566E7,228,560192.1227018826,5.0,0,0,192055.19125846523,2017,0.0,240,-1
5488,1746240.362693481,3.4924807253869586E7,228,1455281.2198186999,5.0,0,0,498925.8179124227,2017,0.0,240,-1
5489,2052943.674775581,4.1058873495511584E7,228,1710881.5252891448,5.0,0,0,586555.3356501656,2017,0.0,240,-1
5490,1219547.992643056,2.43909598528611E7,228,1016346.5054853752,5.0,0,0,348442.2836123014,2017,0.0,240,-1
5491,295343.02303308394,5906860.460661673,228,246132.87151464907,5.0,0,0,84383.72086659534,2017,0.0,240,-1
5492,634808.455965321,1.269616911930641E7,228,529036.4624967712,5.0,0,0,181373.84456152015,2017,0.0,240,-1
5493,1080014.1129412695,2.160028225882537E7,228,900061.8066566063,5.0,0,0,308575.4608403624,2017,0.0,240,-1
5494,836358.0142455723,1.672716028491143E7,228,697003.7671670099,5.0,0,0,238959.43264159188,2017,0.0,240,-1
5495,1708955.5276553296,3.417911055310656E7,228,1424208.7962427342,5.0,0,0,488273.0079015224,2017,0.0,240,-1
5496,481309.68506271194,9626193.70125423,228,401113.7072265502,5.0,0,0,137517.05287506044,2017,0.0,240,-1
5497,274161.30794984044,5483226.158996804,228,228480.4607568034,5.0,0,0,78331.80227138293,2017,0.0,240,-1
5498,595906.8107521507,1.1918136215043005E7,228,496616.62218827294,5.0,0,0,170259.08878632865,2017,0.0,240,-1
5499,2322800.150010366,4.6456003000207275E7,228,1935774.4259720196,5.0,0,0,663657.1857172468,2017,0.0,240,-1
5500,2670113.4415939,5.3402268831877954E7,228,2225218.2628189255,5.0,0,0,762889.5547411137,2017,0.0,240,-1
5501,2133484.6902614315,4.266969380522859E7,228,1778002.7703168886,5.0,0,0,609567.0543604085,2017,0.0,240,-1
5502,1199542.9940406599,2.3990859880813174E7,228,999674.7463217847,5.0,0,0,342726.5697259025,2017,0.0,240,-1
5503,2507488.319161217,5.01497663832243E7,228,2089689.7917085928,5.0,0,0,716425.2340460615,2017,0.0,240,-1
5504,493967.5651189086,9879351.302378163,228,411662.5271496492,5.0,0,0,141133.59003397374,2017,0.0,240,-1
5505,721872.1041493346,1.4437442082986679E7,228,601593.5370198147,5.0,0,0,206249.17261409544,2017,0.0,240,-1
5506,944364.0143465702,1.8887280286931388E7,228,787013.7720510333,5.0,0,0,269818.28981330554,2017,0.0,240,-1
5507,773133.1193084063,1.5462662386168111E7,228,644313.4249937552,5.0,0,0,220895.17694525875,2017,0.0,240,-1
5508,1721702.8215469096,3.443405643093816E7,228,1434832.1318385925,5.0,0,0,491915.09187054523,2017,0.0,240,-1
5509,547860.6556637201,1.0957213113274392E7,228,456575.9332439165,5.0,0,0,156531.6159039199,2017,0.0,240,-1
5510,2183718.7504794,4.3674375009587966E7,228,1819866.814919369,5.0,0,0,623919.6429941138,2017,0.0,240,-1
5511,2608876.3793551684,5.217752758710332E7,228,2174184.540006886,5.0,0,0,745393.2512443332,2017,0.0,240,-1
5512,1037441.1530257289,2.0748823060514558E7,228,864582.3673074794,5.0,0,0,296411.75800735084,2017,0.0,240,-1
5513,719858.1898549002,1.4397163797097992E7,228,599915.1817866932,5.0,0,0,205673.7685299713,2017,0.0,240,-1
5514,1808313.462764455,3.616626925528907E7,228,1507011.6795647342,5.0,0,0,516660.9893612724,2017,0.0,240,-1
5515,1271138.0677108052,2.542276135421608E7,228,1059340.6252979126,5.0,0,0,363182.30506022973,2017,0.0,240,-1
5516,1312809.7641836389,2.6256195283672754E7,228,1094068.970015223,5.0,0,0,375088.50405246794,2017,0.0,240,-1
5517,1074233.1830367853,2.148466366073569E7,228,895244.0971918522,5.0,0,0,306923.7665819384,2017,0.0,240,-1
5518,493170.1187658843,9863402.375317678,228,410997.95156992826,5.0,0,0,140905.74821882398,2017,0.0,240,-1
5519,1225917.76828995,2.451835536579898E7,228,1021654.9470215022,5.0,0,0,350262.219511414,2017,0.0,240,-1
5520,621164.4847824441,1.2423289695648871E7,228,517665.8542744519,5.0,0,0,177475.56708069815,2017,0.0,240,-1
5521,1272903.1703760142,2.545806340752026E7,228,1060811.6259772053,5.0,0,0,363686.6201074323,2017,0.0,240,-1
5522,2162694.1418644637,4.325388283728924E7,228,1802345.3334984712,5.0,0,0,617912.6119612749,2017,0.0,240,-1
5523,879153.3618713197,1.7583067237426378E7,228,732668.5399130142,5.0,0,0,251186.67482037682,2017,0.0,240,-1
5524,2382219.109994244,4.764438219988483E7,228,1985292.979324159,5.0,0,0,680634.0314269263,2017,0.0,240,-1
5525,1129155.79411239,2.2583115882247776E7,228,941015.4847678725,5.0,0,0,322615.94117496826,2017,0.0,240,-1
5526,731493.0509511412,1.4629861019022811E7,228,609611.4385050077,5.0,0,0,208998.01455746873,2017,0.0,240,-1
5527,1081782.7762237345,2.163565552447467E7,228,901535.7746819381,5.0,0,0,309080.793206781,2017,0.0,240,-1
5528,1094987.5280790774,2.189975056158153E7,228,912540.3464453615,5.0,0,0,312853.57945116475,2017,0.0,240,-1
5529,1925323.755898927,3.8506475117978506E7,228,1604525.6792190692,5.0,0,0,550092.5016854074,2017,0.0,240,-1
5530,1353156.864822622,2.7063137296452414E7,228,1127693.4234916505,5.0,0,0,386616.24709217733,2017,0.0,240,-1
5531,680616.2859972662,1.3612325719945312E7,228,567211.7768408471,5.0,0,0,194461.79599921874,2017,0.0,240,-1
5532,695648.7941007919,1.3912975882015826E7,228,579739.5635059602,5.0,0,0,198756.7983145118,2017,0.0,240,-1
5533,891648.8665619085,1.7832977331238154E7,228,743082.0395072636,5.0,0,0,254756.81901768796,2017,0.0,240,-1
5534,264940.58741621074,5298811.74832421,228,220796.09970750875,5.0,0,0,75697.31069034585,2017,0.0,240,-1
5535,1385205.1797665718,2.770410359533141E7,228,1154401.837671716,5.0,0,0,395772.9085047345,2017,0.0,240,-1
5536,2186431.17916748,4.372862358334956E7,228,1822127.2978484037,5.0,0,0,624694.6226192794,2017,0.0,240,-1
5537,870027.1784584444,1.7400543569168873E7,228,725062.9641783583,5.0,0,0,248579.19384526962,2017,0.0,240,-1
5538,2757045.8113663765,5.514091622732748E7,228,2297665.9325824874,5.0,0,0,787727.3746761068,2017,0.0,240,-1
5539,1386349.6796654346,2.772699359330867E7,228,1155355.6406214603,5.0,0,0,396099.90847583814,2017,0.0,240,-1
5540,2546029.7960726107,5.0920595921452165E7,228,2121809.475076072,5.0,0,0,727437.0845921738,2017,0.0,240,-1
5541,1422706.3089106812,2.84541261782136E7,228,1185654.5163586522,5.0,0,0,406487.51683162287,2017,0.0,240,-1
5542,781344.3926562947,1.5626887853125881E7,228,651156.5332790018,5.0,0,0,223241.25504465547,2017,0.0,240,-1
5543,2359016.2484061792,4.718032496812355E7,228,1965956.1861560757,5.0,0,0,674004.642401765,2017,0.0,240,-1
5544,1470805.6812547783,2.941611362509554E7,228,1225739.5554820537,5.0,0,0,420230.19464422204,2017,0.0,240,-1
5545,670407.3061758827,1.3408146123517642E7,228,558703.8205909691,5.0,0,0,191544.9446216806,2017,0.0,240,-1
5546,2037384.376476139,4.074768752952275E7,228,1697914.7223836107,5.0,0,0,582109.821850325,2017,0.0,240,-1
5547,1326281.1717483453,2.652562343496688E7,228,1105295.7672261186,5.0,0,0,378937.477642384,2017,0.0,240,-1
5548,1267249.3215379785,2.5344986430759545E7,228,1056099.8232898617,5.0,0,0,362071.23472513637,2017,0.0,240,-1
5549,1520797.646867544,3.041595293735085E7,228,1267401.8433619787,5.0,0,0,434513.61339072644,2017,0.0,240,-1
5550,2577128.9159111297,5.1542578318222545E7,228,2147726.8493509856,5.0,0,0,736322.5474031792,2017,0.0,240,-1
5551,561067.6001730041,1.1221352003460072E7,228,467582.33232056093,5.0,0,0,160305.02862085818,2017,0.0,240,-1
5552,614567.3561724668,1.2291347123449326E7,228,512167.9414006365,5.0,0,0,175590.67319213322,2017,0.0,240,-1
5553,2544827.1616217475,5.0896543232434906E7,228,2120807.2239724793,5.0,0,0,727093.4747490701,2017,0.0,240,-1
5554,674842.114610997,1.3496842292219928E7,228,562399.6997877827,5.0,0,0,192812.032745999,2017,0.0,240,-1
5555,1693206.835986197,3.386413671972391E7,228,1411084.1567529833,5.0,0,0,483773.38171034167,2017,0.0,240,-1
5556,557038.5060897546,1.1140770121795082E7,228,464224.56721702643,5.0,0,0,159153.85888278688,2017,0.0,240,-1
5557,668395.427287452,1.336790854574903E7,228,557027.1616238342,5.0,0,0,190970.122082129,2017,0.0,240,-1
5558,646343.3682819105,1.29268673656382E7,228,538649.4239339331,5.0,0,0,184669.53379483146,2017,0.0,240,-1
5559,705698.199068656,1.4113963981373107E7,228,588114.5333168329,5.0,0,0,201628.05687675867,2017,0.0,240,-1
5560,970846.279217407,1.9416925584348124E7,228,809083.5532496243,5.0,0,0,277384.6512049732,2017,0.0,240,-1
5561,1225214.723338468,2.4504294466769338E7,228,1021069.0436507873,5.0,0,0,350061.3495252763,2017,0.0,240,-1
5562,609833.0075942302,1.2196660151884593E7,228,508222.43153774686,5.0,0,0,174238.0021697799,2017,0.0,240,-1
5563,1937054.081418748,3.874108162837493E7,228,1614301.4940473468,5.0,0,0,553444.023262499,2017,0.0,240,-1
5564,1401981.5580177505,2.8039631160354987E7,228,1168382.930267616,5.0,0,0,400566.1594336427,2017,0.0,240,-1
5565,1246116.9617173846,2.492233923434767E7,228,1038488.5442045898,5.0,0,0,356033.4176335382,2017,0.0,240,-1
5566,740698.6434282576,1.4813972868565138E7,228,617283.1921395349,5.0,0,0,211628.18383664486,2017,0.0,240,-1
5567,967695.9270276021,1.9353918540552024E7,228,806458.1137765804,5.0,0,0,276484.55057931464,2017,0.0,240,-1
5568,852171.2443978385,1.7043424887956753E7,228,710182.1917166337,5.0,0,0,243477.4983993822,2017,0.0,240,-1
5569,0.0,1.3940071945054073E7,240,580868.6289116457,5.0,0,0,199143.8849293439,2018,0.0,240,-1
5570,2240474.416651159,4.4809488333023146E7,228,1867165.8333492612,5.0,0,0,640135.5476146165,2017,0.0,240,-1
5571,1366495.9491030304,2.7329918982060585E7,228,1138809.9451673466,5.0,0,0,390427.41402943694,2017,0.0,240,-1
5572,691139.8426503902,1.3822796853007792E7,228,575981.8950274222,5.0,0,0,197468.5264715399,2017,0.0,240,-1
5573,922065.0242109189,1.8441300484218363E7,228,768430.2469770387,5.0,0,0,263447.149774548,2017,0.0,240,-1
5574,2681442.519763206,5.3628850395264074E7,228,2234659.6862620413,5.0,0,0,766126.4342180582,2017,0.0,240,-1
5575,2541504.643208728,5.0830092864174515E7,228,2118038.30466889,5.0,0,0,726144.1837739217,2017,0.0,240,-1
5576,1500385.0890989162,3.0007701781978298E7,228,1250390.432674318,5.0,0,0,428681.4540282615,2017,0.0,240,-1
5577,2190910.187637777,4.38182037527555E7,228,1825860.0124560182,5.0,0,0,625974.3393250786,2017,0.0,240,-1
5578,1108141.1673104295,2.216282334620857E7,228,923502.3219869938,5.0,0,0,316611.76208869385,2017,0.0,240,-1
5579,1506153.415502386,3.0123068310047694E7,228,1255197.6386375371,5.0,0,0,430329.5472863957,2017,0.0,240,-1
5580,0.0,4.381363839390131E7,240,1825669.7785929095,5.0,0,0,625909.1199128759,2018,0.0,240,-1
5581,1062917.0938656244,2.125834187731247E7,228,885813.4985157438,5.0,0,0,303690.59824732103,2017,0.0,240,-1
5582,1542576.8926727865,3.0851537853455704E7,228,1285552.224076634,5.0,0,0,440736.25504936726,2017,0.0,240,-1
5583,452022.0660657178,9040441.321314348,228,376706.00092786556,5.0,0,0,129149.16173306212,2017,0.0,240,-1
5584,884122.2247011927,1.7682444494023837E7,228,736809.4891858943,5.0,0,0,252606.34991462625,2017,0.0,240,-1
5585,699244.0353930044,1.3984880707860075E7,228,582735.7645130216,5.0,0,0,199784.0101122868,2017,0.0,240,-1
5586,1609624.4457904662,3.2192488915809292E7,228,1341428.291868616,5.0,0,0,459892.69879727566,2017,0.0,240,-1
5587,1117635.5680801373,2.2352711361602724E7,228,931414.7625815268,5.0,0,0,319324.4480228961,2017,0.0,240,-1
5588,1636679.9064414538,3.2733598128829047E7,228,1363975.7627781732,5.0,0,0,467622.8304118436,2017,0.0,240,-1
5589,1207942.7843849529,2.4158855687699035E7,228,1006674.9608395669,5.0,0,0,345126.50982427195,2017,0.0,240,-1
5590,1723088.879577518,3.446177759155033E7,228,1435987.2444248185,5.0,0,0,492311.108450719,2017,0.0,240,-1
5591,1585722.6498899704,3.171445299779938E7,228,1321509.0210528397,5.0,0,0,453063.6142542769,2017,0.0,240,-1
5592,1957569.841238574,3.915139682477144E7,228,1631398.911226533,5.0,0,0,559305.6689253063,2017,0.0,240,-1
5593,1049980.0120236266,2.0999600240472514E7,228,875031.9975001119,5.0,0,0,299994.28914960736,2017,0.0,240,-1
5594,1494388.4321317056,2.9887768642634083E7,228,1245392.9406608955,5.0,0,0,426968.1234662012,2017,0.0,240,-1
5595,352533.61836494744,7050672.367298942,228,293794.3510651141,5.0,0,0,100723.89096141346,2017,0.0,240,-1
5596,439522.7157405818,8790454.314811628,228,366289.29645996063,5.0,0,0,125577.91878302327,2017,0.0,240,-1
5597,1416743.5495741898,2.833487099148377E7,228,1180685.273941583,5.0,0,0,404783.87130691105,2017,0.0,240,-1
5598,1420000.1076032128,2.840000215206423E7,228,1183399.2232020255,5.0,0,0,405714.31645806046,2017,0.0,240,-1
5599,823868.6266637689,1.6477372533275364E7,228,686595.3654468708,5.0,0,0,235391.03618964806,2017,0.0,240,-1
5600,1152334.1320654368,2.3046682641308714E7,228,960331.840437061,5.0,0,0,329238.32344726735,2017,0.0,240,-1
5601,492329.3126731354,9846586.2534627,228,410297.24086455937,5.0,0,0,140665.51790661,2017,0.0,240,-1
5602,643615.9541359061,1.287231908271811E7,228,536376.4524288959,5.0,0,0,183890.27261025872,2017,0.0,240,-1
5603,1245520.667759121,2.4910413355182394E7,228,1037991.6049415354,5.0,0,0,355863.0479311771,2017,0.0,240,-1
5604,647801.4455533026,1.2956028911066042E7,228,539864.5558913852,5.0,0,0,185086.12730094348,2017,0.0,240,-1
5605,807729.3728820153,1.6154587457640292E7,228,673145.239432004,5.0,0,0,230779.82082343276,2017,0.0,240,-1
5606,610709.684657231,1.2214193693144608E7,228,508953.03638052056,5.0,0,0,174488.48133063727,2017,0.0,240,-1
5607,1379426.484421813,2.7588529688436233E7,228,1149585.9904436115,5.0,0,0,394121.8526919462,2017,0.0,240,-1
5608,1026882.5046763116,2.0537650093526214E7,228,855783.0044145752,5.0,0,0,293395.0013360888,2017,0.0,240,-1
5609,1081598.2504499878,2.1631965008999735E7,228,901381.9946532301,5.0,0,0,309028.0715571391,2017,0.0,240,-1
5610,1023559.7447526382,2.0471194895052746E7,228,853013.8838409163,5.0,0,0,292445.6413578964,2017,0.0,240,-1
5611,913437.3338206729,1.8268746676413443E7,228,761240.1051938258,5.0,0,0,260982.09537733492,2017,0.0,240,-1
5612,543606.073817382,1.0872121476347629E7,228,453030.25122245227,5.0,0,0,155316.0210906804,2017,0.0,240,-1
5613,1128878.7835707767,2.257757567141551E7,228,940784.6298137013,5.0,0,0,322536.7953059359,2017,0.0,240,-1
5614,1365430.4902297275,2.7308609804594524E7,228,1137922.013401518,5.0,0,0,390122.9972084932,2017,0.0,240,-1
5615,2164165.6965780444,4.328331393156085E7,228,1803571.697282267,5.0,0,0,618333.056165155,2017,0.0,240,-1
5616,1656534.0633908377,3.3130681267816726E7,228,1380521.813574528,5.0,0,0,473295.4466830961,2017,0.0,240,-1
5617,2412709.8893573405,4.825419778714677E7,228,2010703.3750135063,5.0,0,0,689345.6826735254,2017,0.0,240,-1
5618,2063286.0366100478,4.126572073220092E7,228,1719500.63939727,5.0,0,0,589510.2961742989,2017,0.0,240,-1
5619,1095963.0381962461,2.1919260763924904E7,228,913353.316746351,5.0,0,0,313132.29662749864,2017,0.0,240,-1
5620,323845.37466360186,6476907.493272032,228,269886.15195342136,5.0,0,0,92527.24990388617,2017,0.0,240,-1
5621,511618.1572607551,1.0232363145215092E7,228,426372.17183057306,5.0,0,0,146176.61636021562,2017,0.0,240,-1
5622,557030.8229026878,1.1140616458053747E7,228,464218.16420511267,5.0,0,0,159151.66368648212,2017,0.0,240,-1
5623,853190.2114594888,1.706380422918976E7,228,711031.3781517396,5.0,0,0,243768.63184556804,2017,0.0,240,-1
5624,220299.69556979128,4405993.911395822,228,183593.28792514512,5.0,0,0,62942.77016279746,2017,0.0,240,-1
5625,514468.68630536087,1.0289373726107208E7,228,428747.74478936323,5.0,0,0,146991.053230103,2017,0.0,240,-1
5626,1288650.5489408737,2.577301097881745E7,228,1073935.1711525486,5.0,0,0,368185.87112596363,2017,0.0,240,-1
5627,756862.0641523786,1.5137241283047559E7,228,630753.4583928928,5.0,0,0,216246.30404353657,2017,0.0,240,-1
5628,575173.8787358998,1.1503477574717985E7,228,479338.21811537154,5.0,0,0,164335.39392454267,2017,0.0,240,-1
5629,727714.1001009664,1.4554282002019316E7,228,606462.1376868805,5.0,0,0,207918.31431456166,2017,0.0,240,-1
5630,1476977.5862500886,2.9539551725001745E7,228,1230883.0956395646,5.0,0,0,421993.59607145353,2017,0.0,240,-1
5631,1027281.8192072228,2.0545636384144437E7,228,856115.7850271704,5.0,0,0,293509.09120206337,2017,0.0,240,-1
5632,371780.8176846438,7435616.35369287,228,309834.5757114265,5.0,0,0,106223.090767041,2017,0.0,240,-1
5633,1963908.4648265238,3.927816929653044E7,228,1636681.3912700103,5.0,0,0,561116.7042361492,2017,0.0,240,-1
5634,1458630.0581043344,2.9172601162086662E7,228,1215592.6386606488,5.0,0,0,416751.44517266663,2017,0.0,240,-1
5635,756579.8993424515,1.5131597986849016E7,228,630518.3079762873,5.0,0,0,216165.6855264145,2017,0.0,240,-1
5636,1089646.7413056444,2.179293482611287E7,228,908089.443318575,5.0,0,0,311327.64037304104,2017,0.0,240,-1
5637,455732.5265352582,9114650.530705156,228,379798.2232550789,5.0,0,0,130209.29329578794,2017,0.0,240,-1
5638,1479562.6432974453,2.959125286594888E7,228,1233037.4296324954,5.0,0,0,422732.1837992697,2017,0.0,240,-1
5639,2548396.226210947,5.0967924524218895E7,228,2123781.6098473826,5.0,0,0,728113.2074888414,2017,0.0,240,-1
5640,786601.9934500048,1.5732039869000083E7,228,655538.1109013336,5.0,0,0,224743.4267000012,2017,0.0,240,-1
5641,1057181.8190732177,2.1143636381464336E7,228,881033.837093295,5.0,0,0,302051.9483066334,2017,0.0,240,-1
5642,537975.1228601726,1.0759502457203444E7,228,448337.53116350976,5.0,0,0,153707.17796004922,2017,0.0,240,-1
5643,1383846.7860741038,2.767693572148205E7,228,1153269.7799825214,5.0,0,0,395384.7960211722,2017,0.0,240,-1
5644,2244667.2347728806,4.489334469545757E7,228,1870660.0427381936,5.0,0,0,641333.495649394,2017,0.0,240,-1
5645,1047065.5999192722,2.0941311998385426E7,228,872603.1856979742,5.0,0,0,299161.59997693467,2017,0.0,240,-1
5646,1376686.5901640903,2.753373180328178E7,228,1147302.6182671704,5.0,0,0,393339.0257611683,2017,0.0,240,-1
5647,1189491.051782436,2.3789821035648696E7,228,991297.6619847054,5.0,0,0,339854.5862235528,2017,0.0,240,-1
5648,474597.4976909853,9491949.953819698,228,395519.9067196651,5.0,0,0,135599.28505456712,2017,0.0,240,-1
5649,430298.7740635561,8605975.481271114,228,358602.2509752407,5.0,0,0,122942.50687530164,2017,0.0,240,-1
